,날짜,제목,요약
10,2018.11.10.,"국제유가, 공급·수요 동반 우려에 하락",김민정 특파원 = 국제유가가 9일(현지시간) 큰 폭으로 하락했다. 미국산 원유와 글로벌 벤치마크가 모두 약세장으로 진입하면서 유가는 빠르게 하락 폭을 늘렸다. 원유 채굴장비[사진=로이터 뉴스핌] 뉴욕상업거래소...
11,2018.11.10.,[한은 일정]유가 올랐는데 수입물가는?...13일 수출입물가지수 발표,10월 수출입물가지수를 좌우할 변수는 국제유가다. 유가는 우리가 주로 수입하는 두바이유를 기준으로 10월에 최고 배럴당 84.12달러까지 오른 바 있다. 9월까지 배럴당 70달러 초반 수준인 점을 고려하면...
12,2018.11.10.,"유가 하락, WTI 60.19달러…세계 경제성장 둔화 우려",세계 경제성장 둔화가 우려 등으로 국제유가가 하락했다. 10일 한국석유공사에 따르면 9일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 미국 서부텍사스산원유(WTI)는 전일대비 배럴당 0.48달러 하락한 60.19달러로...
13,2018.11.10.,"뉴욕증시, 유가하락·글로벌 경제 둔화 우려… 다우 0.77% 하락 마감",중간선거 전후로 증시가 가파르게 올랐던 만큼 기존 잠재된 악재에도 투자심리가 민감하게 반응했다.최근 심상찮은 국제 유가 급락과 중국 경제에 대한 끊임없는 우려가 전 세계 경제에 먹구름을 드리웠다. 12월물...
14,2018.11.07.,"국제유가, 이란 제재에도 하락 지속…WTI 1.4%↓",이귀원 특파원 = 국제유가는 6일(현지시간) 미국의 대(對) 이란 제재 복원에도 하락세를 지속했다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.4%(0.89달러) 내린 62....
15,2018.11.10.,[뉴욕증시] 인플레 상승-유가 하락에 '뚝',중간선거 이후 안도 랠리를 보이던 주가가 연일 큰 폭으로 밀린 것은 생산자 물가 지수가 예상보다 큰 폭으로 오르면서 인플레이션과 연방준비제도(Fed)의 금리인상 경계감을 부추긴 데다 국제 유가 급락이 지구촌...
16,2018.11.08.,"OPEC, 이번 주 장관급 회의…유가 급락에 감산 추진하나?",국제유가가 미국의 대(對) 이란 제재에도 빠른 속도로 하락하면서 지난 6월 증산을 결정했던 산유국들이 올 연말부터 다시 생산량을 줄일 수 있다는 전망이 나온다. 7일(현지시간) CNBC에 따르면 석유수출국기구...
17,2018.11.08.,"국제유가, 美 원유 재고 증가에 하락…WTI, 3월 이후 최저",국제유가가 미국 원유 재고 증가 소식에 하락세를 이어갔다. 7일(현지시간) 마켓워치에 따르면 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산원유(WTI)는 전일 대비 0.86%(0.54 달러) 하락한 배럴당 61.67...
18,2018.11.10.,100달러 간다던 유가 ‘붕괴’ 지구촌 경제 한파 예고,황숙혜 특파원 = 미국의 이란 제재로 인해 배럴당 100달러 선까지 뛸 것으로 예상됐던 국제 유가가 바닥 뚫린 하락을 연출하고 있다. 사우디 아라비아와 러시아를 중심으로 산유국들이 증산에 따른 데다 중국을 필두로...
19,2018.11.09.,"연준 기준금리 동결,뉴욕증시 다우지수 0.04% ↑…국제유가 WTI 1.6% ↓",국제유가는 미국의 대이란 원유 제재 복원 이후 4거래일 연속 하락했다 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 8일(현지시간) 전날보다 배럴당 1.6%(1.0달러) 떨어진 60.67달러에...
20,2018.11.06.,"국제유가, 대이란 제재 복원에도 약보합…WTI 0.1%↓",이귀원 특파원 = 국제유가는 5일(현지시간) 미국의 이란에 대한 원유제재 복원에도 불구하고 소폭 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 0.1%(0.04달러)...
21,2018.11.06.,"국제유가, 한달 새 10%↓…""상승 모멘텀은 여전""",전문가들은 미국의 대이란 제재 강도가 예상보다 강하지 않아 국제유가가 하락세를 보인 것으로 평가했다. 다만 미국의 제재로 불확실성이 높아진 만큼 향후 다시 상승세를 보일 것으로 내다봤다. ◇WTI 한달 새 10.8...
22,2018.11.09.,"유가 하락, WTI 60.67달러…사우디 ""감산"" vs 美 ""증대""","국제유가가 주요 산유국의 석유공급 증가 가능성, 이란의 공급차질 우려 완화 등의 영향으로 하락했다. 9일 한국석유공사에 따르면 8일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 미국 서부텍사스산원유(WTI)는..."
23,2018.11.10.,"[클릭 e종목]""한국가스공사, 국제 유가 조정으로 불리…목표가 하향""","KB증권이 최근의 국제 유가 조정으로 한국가스공사 주가가 불리할 것이라며 목표주가를 기존보다 3.2% 하향한 6만원으로 조정했다. 정혜정 KB증권 연구원은 보고서를 통해 ""최근의 국제 유가 조정은 한국가스공사..."
24,2018.11.06.,국내유가 모두 하락… '국제유가'·'선제발표' 효과 봤다,"유류세 인하 첫날, 휘발유·경유 모두 하락… 서울 송파,양천 1500원 대 국제유가 하락세에 '유류세 인하 효과'도 탄력 받을 듯 정부, 지난달 24일 '유류세 인하' 발표… 2주 이른 발표로 주유소 재고처리 수월..."
25,2018.11.07.,이란 제재 부활에도 국제유가는 뚝뚝,미국의 이란 원유 금수조치 발동을 전후해 국제유가가 연일 약세를 이어가면서 국제원유시장이 하락장(bear market) 진입을 눈앞에 두고 있다. 6일(현지시간) 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산원유...
26,2018.11.06.,급격한 유가 상승에도…제주항공은 ‘순항 中’,제주항공 관계자는 “작년 대비 국제유가 등 원가상승 요인이 매우 강했지만 이번 분기에도 큰 폭의 매출 성장과 10%대의 안정적 이익률을 기록했다”면서 “지방발 국제선 신규취항과 적극적이고 선제적인 투자...
27,2018.11.08.,"트럼프 ""국제유가 하락, 내 덕분""","도널드 트럼프 미국 대통령은 7일(현지시간) 이란산(産) 원유수입 금지 조치와 관련, 한국 등 8개국에 대해 한시적 예외를 인정한 데 대해 “예민한 국제 유가시장 때문”이라며 유가를 낮추려는 조치의 일환이었음을..."
28,2018.11.08.,"국제유가 또 하락…러·사우디, 감산 논의",美 산유량 사상 최대 기록 재고 증가폭 예상치의 두 배 미국의 원유 생산량이 사상 최대를 기록했다는 소식에 7일(현지시간) 국제 유가는 8개월 만에 또 최저로 떨어졌다. 미국의 원유 재고 증가폭이 예상보다 큰...
29,2018.11.10.,원유 수급 부담 완화에 60달러선 무너지는 국제유가… 34년래 최장 열흘째 하...,미국이 대이란 경제제재 일환으로 이란 원유 금수 조치를 발동했지만 국제유가는 10거래일 연속 하락세다. 국제 원유 거래의 지표가 되는 WTI 선물가격은 한때 60달러 선이 무너지는 모습이 연출되기도 했다....
30,2018.11.04.,"""3차 석유파동 가능성…유가 급등에 신흥국 경제위기 우려""",국제유가가 급등하면서 '제3차 석유파동'으로 이어질 수도 있다는 우려가 제기됐습니다. 한국금융연구원이 낸 보고서에 따르면 북해 브렌트유 12월 인도분 가격은 4년 만에 최고치인 배럴당 84.73달러까지...
31,2018.11.09.,"11월 2주 국제 유가, 美 생산 증가 하락",한국석유공사 석유동향팀은 9일 ‘유가정보서비스 오피넷’을 통해 ‘2018년 11월 2주 주간국제유가동향’을 발표했다. 이에 따르면 대서양 유종인 브렌트(Brent)유는 전주보다 배럴당 2.24달러 하락한 70....
32,2018.11.08.,[국제유가] 美 원유 재고-생산 증가에 하락…’WTI 61.67 달러’,국제유가가 미국 원유 재고 및 생산 증가 등의 영향으로 하락했다. 8일 한국석유공사에 따르면 7일(현지 시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는 배럴당 61.67 달러로 전날보다 54센트...
33,2018.11.03.,"휘발유 값, 드디어 잡히나…""국제유가 하락·유류세 인하 효과""",(사진=연합뉴스) 전국 휘발유 값 인상세가 국제유가 하락 영향으로 점차 누그러지는 모양새다. 최근 정부가 6일 시행을 예고한 유류세 인하 정책이 겹치며 국내 휘발유 등 기름값은 안정화 국면으로 접어들...
34,2018.11.06.,"국제유가, 美 이란 제재 전면 복원에도 약보합세",국제유가가 5일(현지시간) 미국의 대(對) 이란 제재 전면 복원에도 약보합세를 나타냈다. 마켓워치에 따르면 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산원유(WTI)는 전일 대비 0.06%(0.04 달러) 하락한...
35,2018.11.09.,[국제유가]WTI 9거래일 연속 하락…약세장 진입,김신회 기자 raskol@ajunews.com 국제유가가 8일(현지시간) 하락하면서 서부텍사스산원유(WTI) 선물시장이 약세장에 돌입했다. 이날 뉴욕상업거래소(NYMEX)에서 거래된 12월 인도분 WTI 선물가격은 전날보다 1달러(1.7...
36,2018.11.01.,유가·농산물값 뛰자 소비자물가 2.0％↑…13개월새 최대폭(종합),"[연합뉴스 자료사진] 김윤성 통계청 물가동향과장은 물가상승률이 2％대로 올라선 것에 관해 ""국제유가가 상승한 것과 석유류, 곡물, 농축산물의 가격 상승이 원인""이라고 설명했다. 품목 성질별로 보면..."
37,2018.11.06.,"항공업계, 유가 부담에 3분기 ‘저공비행’(종합)",제주항공 관계자는 “지난해와 비교할 때 국제유가 등 원가상승 요인이 매우 강했지만 지난 3분기에도 큰 폭의 매출 증가와 10%대의 안정적인 영업이익률을 기록했다”면서 “지방발 국제선 신규취항과 적극적이고...
38,2018.11.09.,"[ET투자뉴스]대한항공, ""환율, 유가 변동 …"" HOLD-KB증권","다만 이는 국제유가와 원/달러 환율 상승 (각각 +1.9%, +3.1%, 이상 YoY 전망)에 따른 예상 영업비용 증가분 (각각 1,467억원, 1,427억원)을 상쇄하기에는 부족한 수준""라고 밝혔다. ◆ Report statistics KB증권의..."
39,2018.11.05.,"美 이란제재 복원후 국제유가 향배는…""급등 없을 듯""","시장은 공급과잉 우려…지난주 국제유가 6% 이상 하락 무역전쟁·성장둔화, 유가에 하방 요인 [로이터=연합뉴스] 미국이 5일(현지시간) 이란산 원유에 대한 제재를 재개하지만, 주요 산유국들의 공급 증가와 세계..."
40,2018.11.09.,8일 국제유가 하락,"한국석유공사는 8일 국제유가는 미국 등의 석유공급 증가 가능성, 이란의 공급차질 우려 완화, 미 달러화 강세 등의 영향으로 하락했고, 감산 참여국의 감산 가능성 등은 하락폭 제한 요인으로 작용했다고..."
41,2018.11.05.,"러 ""美 대이란 제재 복원, 유가안정화 노력 무력화할 수도"" 비판(종합)",이와 관련 드미트리 메드베데프 러시아 총리는 5일 현재 국제유가가 러시아에 적당한 수준에 도달했다고 밝혔다. 제1회 국제수입박람회 참석을 위해 중국 상하이를 방문 중인 메드베데프 총리는 이날 현지 미디어그룹...
42,2018.11.08.,‘美 이란 제재 복원’에도 사흘 째 국제유가 하락…8개월 만에 최저,지난 5일 미국의 이란 제재 복원에도 불구하고 유가 하락이 사흘 연속 계속되고 있습니다. 현지시각으로... 미국의 원유 생산량이 증가하면서 재고가 늘었다는 소식이 유가 하락을 부추긴 것으로 분석됩니다. 또...
43,2018.11.09.,"키움證 “국제유가, 공급증가 우려에 하락”","키움증권이 국제유가가 공급증가 우려 등으로 하락했다고 분석했다. 원유 채굴장비[사진=로이터 뉴스핌] 김유미 키움증권 연구원은 9일 보고서를 통해 “국제유가는 달러가 소폭 강세를 보인 가운데, 주요 산유국..."
44,2018.11.05.,"6일부터 유류세 15%인하, '유가하락'에 체감효과 더 빨라진다",국제유가가 하락흐름을 보이고 있다는 점은 긍정적이다. 국내 석유제품 가격도 떨어지면 유류세 인하 효과가 극대화될 수 있다는 분석이다. 일주일 후면 휘발유 기준으로 150원 이상의 하락 효과를 기대할 수 있다....
45,2018.11.03.,"국제유가 내렸는데 휘발유·경유는 상승, 이유는?",특히 정부가 오는 6일부터 6개월간 한시적으로 유류세를 인하하기로 한 데다 국제유가도 최근 하락세를 보이면서 조만간 가격 상승 행진이 중단될 가능성이 큰 것으로 전망됐다. 3일 한국석유공사 유가정보...
46,2018.11.06.,"대신증권 ""국제유가, 이란 제재 본격화로 상승 전망""","대신증권은 6일 미국의 이란 제재 본격화에 따라 국제유가가 상승할 것으로 전망했다. 김소현 연구원은 ""국제유가는 미중 무역분쟁에 따른 경기둔화 우려, 미국과 석유수출국기구(OPEC)의 원유생산 증대, 이란의..."
47,2018.11.09.,'이란 제재' 복원됐지만 유가는 '뚝뚝'···하락세 장기화 조짐 ,당초 미국이 이란 제재를 본격 시행할 경우 국제유가가 뛸 것이라는 시각이 지배적이었지만 9일째 하락세를 지속해 이른바 '하락장(Bear Market)'에 진입했다. 하락장은 일반적으로 고점 대비 낙폭이 20% 이상 넘어서는...
48,2018.11.09.,[국제유가]WTI 1.6% ↓…9거래일 연속 하락세,"또 미국, 사우디아라비아, 러시아 등 산유국의 원유 생산 증가도 유가에 하방 압력을 가했다. 전날 미... 이날 뉴욕상품거래소에서 국제 금값은 전일 대비 0.3% 떨어진 온스당 1225.1달러를 기록했다."
49,2018.11.06.,유가 100달러 시대 재림?…이란 제재에 석유시장 살얼음,"도널드 트럼프 미국 대통령은 제재 발효일인 5일 “우리는 역대 가장 강력한 제재를 가했지만, 국제 유가를 올리고 싶지 않기 때문에 석유는 다소 (전면 제재를) 늦추고 싶다”고 말했다. 또 “난 이란의 석유를 즉각..."
50,2018.11.05.,사우디 제재 겹치면 유가 불붙는다,"그동안 트럼프 대통령이 ""예외는 없다""고 수차례 얘기한 바 있어 예외 인정 소식이 시장에 알려지면서 국제유가는 하락했다. 하지만 미국이 8개국이 이란산 원유 수입량을 지속적으로 감축하는 것을 조건으로 달아 6개월..."
51,2018.11.03.,국제유가 '이란 제재 8개국 예외'에 약세 지속…WTI 0.9%↓,국제유가는 2일(현지시간) 이란산 원유 거래에 대한 미국의 제재에서 일부 예외가 인정될 것이라는 소식에 하락세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다...
52,2018.11.06.,"대신證 ""국제유가, 하락보다 상승에 무게를 더 둬야""","대신증권은 6일 향후 국제유가 전망과 관련해 ""아직은 하락보다 상승에 무게를 둬야 한다""고 전망했다. 김소현 연구원은 ""11월 첫째주 원자재지수 수익률은 전주대비 1.6% 하락했고 이란발 원유공급차질 등에 대한 우려..."
53,2018.11.06.,"국제유가, 대이란 제재 복원에도 약보합…WTI 0.1%↓","국제유가는 미국의 이란에 대한 원유제재 복원에도 불구하고 소폭 하락했습니다. 뉴욕상업거래소에서 12월 인도분 서부 텍사스산 원유는 전 거래일보다 배럴당 0.1%,0.04달러 내린 63.10달러에 거래를 마쳤습니다...."
54,2018.11.04.,6일부터 유류세 15%↓…국제유가 오르면 인하효과 감소 [이슈탐색],"◆韓 휘발유값 국제유가 흐름 연동…국내유가 출렁일 수도 전국 주간 평균 휘발유 가격이 18주 연속 상승, 연중 최고치를 다시 경신했다. 다만 상승폭은 0.3원에 그쳤다. 최근 국제유가가 하락흐름을 보이는데다, 6일부터..."
55,2018.11.03.,"국제유가 하락에 유류세 인하…""기름값 곧 약세""","국제유가 하락에 유류세 인하…""기름값 곧 약세"" [앵커] 휘발유 가격이 18주째 오름세를 이어갔지만 상승폭은 둔화했습니다. 국제유가가 하락 흐름을 보이고 있고 유류세 15% 한시 인하도 다음주 시행될 예정이라 머지..."
56,2018.11.09.,[주간유가] '유류세 인하'로 휘발유 판매가격 하락,"국제유가는 미 원유 재고, 생산량 증가 및 이란 제제 예외 국가 한시적 인정 등으로 하락했으며 국내제품 가격도 국제유가 하락 및 유류세 인하 효과로 인해 하락세를 지속할 것으로 전망된다."
57,2018.11.07.,[국제유가] WTI 1.4% 하락..이란 제재 예외조치 여파,뉴욕 유가는 미국의 이란 원유 제재 예외 조치 여파가 지속하며 하락했다. 6일 뉴욕상업거래소에서 12월물... 전망으로 유가가 하락 압력을 받았다. 미 정부는 구체적인 이란 원유 수입 허용 규모는 공개하지 않았다....
58,2018.11.07.,유가 4년 만에 정점 찍고 한 달간 '뚝뚝' 눈물 쏙 뺀 원유 ETF,수익률 마이너스 15% 달해 국제 원유 공급부족 우려 완화 당분간 유가 하향 안정화될 듯 [ 마지혜 기자 ] 지난달 초 4년 만에 최고 수준으로 치솟았던 국제 유가가 한 달 새 18% 넘게 빠졌다. 원유 채굴기업에 투자하는...
59,2018.11.06.,유가 더 떨어졌네… 7개월來 최저,5일(현지시간) 미국의 대이란 제재가 재개된 가운데 국제유가는 공급 불안 해소로 인해 지난 7개월래 최저 수준으로 떨어졌다. 이날 뉴욕선물거래소에서 12월 인도분 서부텍사스산원유(WTI)가 4% 하락한 배럴당 63....
60,2018.11.07.,"고유가에 고전 '항공업계', 4분기엔 날개 펼까",올해 들어 최대 증가율을 기록했다 국제유가는 지난달 중순부터 하락세를 보이고 있다. WTI유는 10월3일 연고점(배럴당 76.41 달러)을 찍은 이후 17% 이상 하락해 배럴당 63.14 달러까지 떨어졌다. 영국 브렌트유도 지난...
61,2018.11.02.,이란 원유제재 완화…유가 `뚝`,"美, 인도 예외인정 소식에 급락 ◆ 美中무역마찰 완화 ◆ 오는 5일로 예정된 이란산 원유에 대한 미국의 제재 방침과 관련해 인도 등 일부 국가의 예외 가능성 소식이 전해지면서 국제유가가 크게 하락했다. 이란..."
62,2018.11.02.,국제유가 '이란 제재' 일부 예외 전망에 급락…WTI 2.5%↓,"국제유가는 1일(현지시간) 이란산 원유에 대한 미국의 수출 규제와 관련, 일부 예외가 인정될 가능성 속에 급락했다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.62달러(2.5%) 내린..."
63,2018.11.05.,"국제 유가 향방은…“사우디 등 증산 능력, 경기 상황이 관건”","미국 정부가 한국시간으로 5일 오후 2시부터 대이란 2차 제재를 복원하면서 국제유가 및 국내 산업계에 미칠 영향이 주목된다. 지난 8월 이란산 금속, 소프트웨어, 자동차 수출 금지에 이어 이번 2차 제재에는..."
64,2018.11.02.,"[국제유가] WTI 2.5% 급락..한국, 이란 원유수입 면제 가능성",[한국경제TV 이영호 기자] 뉴욕 유가는 우리나라와 인도에 대한 이란 원유 수입 제재 면제 가능성과 글로벌... 점이도지속해서 유가를 짓눌렀다. EIA는 또 지난 8월의 미국 산유량이 1천130만 배럴로 사상 최고치를...
65,2018.11.02.,[비즈 톡톡] 국제유가 하락 반기는 정유업계,정부가 오는 6일부터 6개월 간 유류세를 15% 인하하기로 한 가운데 국제유가가 하락세를 보이면서 정유업계가 안도하고 있다. 국제유가가 떨어질수록 유류세 인하에 대한 소비자 체감 효과가 크기 때문이다....
66,2018.11.07.,"국제유가 전망 오락가락…""100달러 가능"" vs ""하락""","미국의 이란제재와 예외, 공급과잉 우려 등 여러 변수가 복합적으로 작용하면서 국제유가에 대한 전망도 엇갈리고 있습니다. 6일(현지시간) 런던 ICE 브렌트유 내년 1월물은 배럴당 72.13달러로 지난 8월 이후 가장 낮은..."
67,2018.11.07.,[국제유가] 美 원유 생산 증가 전망 하락…’WTI 62.21 달러’,국제유가가 미국의 원유 생산 전망치 상향 조정 및 원유재고 증가 전망 등의 영향으로 하락했다. 7일 한국석유공사에 따르면 6일(현지 시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는 배럴당 62.21...
68,2018.11.05.,이란산 석유 금수 시작돼도 유가 급등은 없을 듯,월스트리트저널(WSJ)은 4일(현지시간) 국제유가는 미국의 이란 제재에 대한 우려로 10월 초 4년 만에 최고치를 찍었지만 세계 경제 둔화로 인한 수요 위축에 따라 오히려 하락세로 전환할 수도 있다고 보도했다....
69,2018.11.07.,"국제유가, OPEC+ 내년 감산 논의에 반등"," 석유수출국기구(OPEC) 회원국과 러시아 등 비(非)OPEC 주요 산유국들이 내년 감산 논의를 진행 중이라는 언론 보도에 국제유가가 반등하고 있다. 러시아 타스 통신은 익명의 소식통을 인용, 2017년부터 주요 산유국들의..."
70,2018.11.06.,"유류세 인하 첫날, 유가 하락세 '뚜렷'","그는 ""당분간 기름값 하락세가 지속될 전망""이라며 ""원유 가격이 지난 한 달간 크게 밀린데다 국제유가 하락 효과까지 반영되면 유류세 인하와 맞물려 기름값이 더 떨어질 가능성이 있다""고 덧붙였다."
71,2018.11.04.,"'美, 對이란 제재 5일 본격 시행'…유가, 영향이 향후 관건",하지만 이란의 원유가 국제 유가에서 격리될 경우 유가 공급량 부족 상황이 발생할 수 있다. 이를 메우기 위해서는 결국 다른 산유국들이 얼마나 증산에 나설지가 관건이 될 것으로 보인다. 아울러 이란에 대한 제재...
72,2018.11.05.,"국제유가 떨어져, 이란 제재에 예외국가 인정하는 미국 방침의 여파",국제유가가 또 떨어졌다. 미국 국무장관이 이란 2차 제재 발표를 앞두고 8개 국가에 일시적 예외를 인정할 것이라고 브리핑하면서 국제유가 하락세 힘을 더했다. 5일 뉴욕 상업거래소(NYMEX)에서 서부텍사스산 원유...
73,2018.11.01.,국제유가 사흘 연속 하락…한달간 9~10% 급락,국제유가는 31일(현지시간) 사흘 연속 하락세를 이어갔다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.3%(0.87달러) 내린 65.31달러로 마감했다. 런던 선물거래소...
74,2018.10.31.,국제유가 이틀째 하락…WTI 1.3%↓,국제유가는 이틀째 하락했다. 30일(현지시간) 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.86달러(1.3%) 하락한 66.18달러에 거래를 마쳤다. 런던 선물거래소(ICE)의 12월물...
75,2018.11.01.,롯데케미칼 3Q 영업익 34.3%↓…유가·무역분쟁에 '타격',우선 최근 국제유가가 꾸준히 상승하면서 원료가격 상승이 이어졌고 이에 따라 주요 제품의 스프레드(제품가격과 원료가격의 차치)가 축소됐다. 여기에 미국과 중국의 무역분쟁 영향으로 제품 수요가 위축됐다....
76,2018.11.09.,[윤은숙의 글로벌기업 톺아보기] 셰브론 재평가 될때?…유가 변동성에 주의해...,"3분기 호실적 발표와 생산량 증가 계획 발표 등으로 최근 주가 상승 ""공급과잉·세계경제 둔화 우려 등으로 유가 변동성 커질 가능성 높아"" 윤은숙 기자 kaxin@ajunews.com 국제유가의 변동성이 커지는 가운데, 에너지 분야..."
77,2018.11.09.,"세계경제 급랭 속...국제 유가 드디어 ""약세장 진입""","글로벌 원유 수요둔화 우려 부각...美 정유주도 동반 추락 8일(미국시각) 국제 유가가 또 추락했다. 미국산 유가는 지난주 내내 떨어진데 이어 이번주에도 계속 추락하면서 급기야 ""약세장 국면""에 접어들었다. 또한..."
78,2018.11.05.,중동지역 긴장 높아지며 국제 유가 불안정성도 커져,"사우디가 서방의 주요 무기 수출국인 데다 국제 유가에 막강한 영향력을 미치는 석유수출국기구(OPEC)의 최대 산유국이란 점에서다. 또 미국으로선 테러와의 전쟁, 이스라엘·팔레스타인 문제, 이란 고립화 등 굵직한..."
79,2018.10.26.,유가 오르고 주가 내려가고…경기 비관론 우세해져,'정부 부동산 대책 약발' 주택가격전망 지수 떨어져 유가 오르고 주가 내려가고…경기 비관론 우세(CG)[연합뉴스TV 제공] 국제유가가 오르고 주가는 하락하며 경기 비관론이 낙관론보다 소폭 우세해졌다....
80,2018.11.02.,[美이란제재]세계경제·유가에 미칠 영향은?,이란의 원유 수출이 전면 차단되기는 힘들다는 인식이 확산되면서 9월 말부터 급등하기 시작했던 국제유가는 안정세를 찾고 있다. 영국 브렌트유와 미국 서부텍사스유(WTI) 선물 가격은 이란 제재에 대한 우려로 10월3일...
81,2018.11.07.,국내유가 이틀 연속 내려갔다… 가격 하락 가속화,"유류세 인하 이튿날 휘발유 가격 크게하락 전국평균 1,684원→1,657원, 서울평균 1,751원→1,706원… 가격하락 가속화 국제유가 하락에 주유소 재고처리도 마무리되면 더 내려갈 듯 [CBS노컷뉴스 송영훈 기자] 유류세..."
82,2018.11.08.,[국제유가]美 원유 생산 급증에 하락세,국제유가[세계파이낸스=안재성 기자]7일(현지시간) 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 0.9% 떨어진 배럴당 61.67달러로 장을 마감했다. 지난 3월 중순 이후 8개월만에 최저...
83,2018.11.06.,올들어 최저점 찍은 유가...원유펀드에 베팅 해볼까,국제유가가 올 들어 최저점을 기록한 가운데 미국의 이란 제재가 시작된 만큼 원유값이 상승하면 안정적인 수익을 창출할 수 있을 것으로 기대되기 때문이다. 6일 금융투자 업계에 따르면 국제유가는...
