,날짜,제목,요약
10,2020.03.10.,"뉴욕증시 7% 폭락, 코로나·침체·유가 우려 '퍼펙트 스톰'",이런 상황에서 국제 유가가 30% 폭락하며 1991년대 초 걸프전 이후 최대 낙폭을 기록했다. 세계 최대 산유국 사우디아라비아가 원유수출 가격을 내리고 당장 다음 달 증산을 예고하며 유가 전쟁의 포성이 울려...
11,2020.03.10.,"증권가 ""국제유가 20달러 붕괴될 수 있다""(종합)",석유수출국기구(OPEC)와 비 OPEC간의 원유 감산이 실패하면서 치킨게임이 시작되자 국제유가의 급락이 나타났다. 증권업계는 이번 유가 하락이 장기간 지속될 수 있으며 최대 배럴당 20달러를 하회하는 수준까지 떨어질...
12,2020.03.10.,코로나·국제유가 폭락으로 美증시 급락…‘역 오일쇼크’ 우려,9일(현지시간) 미국 증시 급락의 방아쇠를 당긴 건 신종 코로나바이러스 감염증(코로나19) 확산 공포와 함께 국제유가 대폭락이었다. 기름값이 떨어지면 생산 원가가 줄어 산업에 긍정적 영향을 줄 수 있다. 하지만...
13,2020.03.10.,코로나 공포에 유가 급락… 韓 부도위험 1년 8개월 만에 최고,미국 증시·국채 금리와 국제유가가 동반 급락하면서 금융시장의 불안감이 커진 탓이다. 한국은행은 금융기관의 건전성 악화를 우려해 공개시장운영에 나서기로 했다. 10일 국제금융센터에 따르면 우리나라의...
14,2020.03.09.,"국제유가 30% 대폭락...골드만삭스 ""20달러 갈수도""",신종 코로나바이러스 감염증(코로나19) 확산으로 원유 수요의 감소가 예상되는 상황에서 산유국들의 원유 감산 논의마저 틀어지자 국제유가가 9일 장중 한때 30% 넘게 폭락했다. 사우디아라비아와 러시아의 원유 가격...
15,2020.03.10.,"""아! 0.2달러 차이로""...'유가 DLS' 무더기 '녹인'",산유국의 치킨게임과 신종 코로나바이러스 감염증(코로나19) 여파로 국제유가가 급락하면서 유가를 기초자산으로 하는 파생결합증권(DLS)이 10일 무더기로 원금손실구간(konck-in·녹인)에 진입했다. 증권 업계에...
16,2020.03.10.,"[데일리 국제금융시장] 코로나19·유가 급락에 패닉···다우, 2,000p 이상 ...",9일(현지시간) 뉴욕증시의 주요 지수는 신종 코로나바이러스 감염증(코로나19)의 확산과 국제유가 급락에 따른 충격으로 붕괴했다. 시장정보업체 마켓워치에 따르면 이날 뉴욕증권거래소(NYSE)의...
17,2020.03.10.,"국제유가 급락, 국내 휘발유가격은?","그러나 국제유가가 최근 배럴당 30달러 선으로 폭락하면서 주유소 판매 기름 가격은 더욱 떨어질 가능성이 커졌다. 정유업계 관계자는 ""국제유가의 변동분은 국내 주유소 가격에 시차를 두고 영향을 준다""며..."
18,2020.03.10.,"""코로나에 감산실패, 역(逆)오일쇼크""…막오른 '유가전쟁'","유가 29년래 최대 낙폭…""바이러스가 블랙스완""] 국제유가가 1991년 걸프전 이후 가장 큰 폭으로 하락하면서 '유가전쟁(oil price war)'의 서막이 올랐다. 코로나19(COVID-19)로 체력이 약해질 대로 약해진 글로벌 경제에..."
19,2020.03.10.,"트럼프-푸틴 유가전쟁에 코로나까지, 그로기 경제","감산이 물거품이 되자 사우디는 급선회해 증산과 유가 인하를 선언, 9일(현지시간) 국제유가는 30달러 초반대로 급락했다. 사우디는 유가를 가능한 데까지 끌어내려 러시아의 항복을 받아낼 심산이다. 그러나 러시아는..."
20,2020.03.10.,유럽 증시 8% 급락...코로나19·유가 충격에 '블랙 먼데이',9일(현지시간) 유럽 주요국 증시는 신종 코로나바이러스 감염증(코로나19) 확산 우려에 국제유가 폭락 충격이 겹치면서 8% 안팎으로 급락 마감했다. 이날 영국 FTSE 100지수는 전 거래일보다 496.78포인트(7.69%) 떨어진...
21,2020.03.10.,국제유가 대폭락,국제유가가 신종 코로나 바이러스 감염증(코로나19)의 전세계적 확산과 사우디아라비아와 러시아 간 감산 갈등으로 20%이상 대폭락했다. 하루 낙폭 기준으로는 걸프전 당시인 1991년 이후 최대다.10일 오후 서울...
22,2020.03.10.,"유가폭락, 정유업계 직격탄... 재고평가 손실에 매출감소 우려도",가뜩이나 어려운데…정유사 덮친 ‘오일쇼크’ 석유 수요 부진·국제유가 24% 폭락 ‘이중고’ 10일 국제유가가 24% 이상 폭락하면서 정유·화학업계가 충격에 빠졌다. 코로나(코로나19) 여파로 석유 수요가 줄어든 데다...
23,2020.03.10.,'팬데믹 공포 · 유가 급락' 충격파…전 세계 증시 폭락,코로나19의 경제적인 충격을 완화하기 위한 주요 산유국들의 감산 논의가 러시아의 반대로 틀어지면서 국제 유가가 20%대의 하락 폭을 기록해 전 세계 주식시장이 크게 요동쳤습니다. [존 디프테리오스/CNN...
24,2020.03.10.,"국제유가, 폭락 후 반등",설치된 스크린에 서부텍사스산 원유(WTI) 가격이 표시돼 있다. 이날 유가는 코로나19 사태로 인한 투자심리 위축과 주요 산유국들의 추가 감산 합의 불발로 국제유가가 폭락한 전날에 비해 오름세를 기록했다. 2020.3.10
25,2020.03.10.,"하이투자 ""국제유가 회복 더딜 것…추가 급락은 제한적""","하이투자증권은 10일 최근 폭락한 국제유가가 추가로 급락할 가능성은 제한적이나 반등하는 속도가 더딜 것이라고 전망했다. 원민석 연구원은 ""2015∼2016년 사우디아라비아와 러시아가 미국의 셰일 가스 생산에..."
26,2020.03.10.,"트럼프, 증시 7%대 폭락하자 ""유가·가짜뉴스 탓""","도널드 트럼프 미국 대통령이 뉴욕 증시에서 3대 지수가 7% 넘게 폭락한 것을 ""국제유가와 언론 탓""이라고 밝혔다. 트럼프 대통령은 9일(현지시간) 트위터를 통해 유가 급락과 관련, ""사우디아라비아와 러시아가 석유..."
27,2020.03.10.,"[줌인] 사우디-러시아간 '유가 전쟁' 여파, 수개월간 전 세계 희생자 초래",국제 유가가 폭락하면서 사우디아라비아와 러시아간 ‘유가 전쟁’이 시작될 수 있다는 우려감이 고개를 들고 있다. 러시아가 석유 감산에 반대하고 ‘공급 과잉’ 문제가 계속되면 세계 경제에 큰 위험을 초래할...
28,2020.03.09.,코로나·유가 공포에 뉴욕 증시 장중 7% 폭락... 연준 유동성 확대,우한 코로나바이러스 감염증(코로나19) 공포에 국제유가 하락 충격이 겹친 탓이다. 서킷브레이커는 주가가 급등락할 때 충격을 완화하기 위해 매매를 일시 정지하는 제도다. 이날 뉴욕 증시는 오전 9시 30분 개장...
29,2020.03.10.,"국제유가 24% 폭락…""사우디, 경쟁자 초토화 나섰다""",국제유가가 9일(이하 현지시간) 24% 폭락세로 마감했다. 장중 30% 넘게 폭락하기도 했다. 사우디아리비아가 러시아를 비롯한 경쟁국들의 석유산업 초토화에 나섰다는 분석도 나온다. 한편 국제에너지기구(IEA)는 올해...
30,2020.03.10.,"국제유가, '유가 전쟁' 조짐에 대폭락…WTI 24.6%↓",국제유가가 20% 이상의 대폭락을 기록했습니다. 코로나19 사태로 투자심리가 위축된 상황에서 주요 산유국들의 추가 감산 합의가 불발된 이후 사우디아라비아와 러시아 간 '유가 전쟁' 조짐마저 보이면서 유가가...
31,2020.03.10.,"유가급락, 암호화폐 시장에 직격탄…비트코인 10% 하락",국제유가는 배럴당 31.02달러로 전날보다 30% 하락했다. 이는 2016년 2월 최저치를 기록한 후 가장 낮은 수치이다. 주요 산유국인 사우디아라비아와 러시아가 원유감산 연장합의에 실패해 양국이 원유증산으로...
32,2020.03.09.,유가 쇼크…원유DLS 원금마저 까먹을판,"국제유가 30% 이상 폭락 DLS상품 미상환잔액 1조 넘어 극적인 반등없으면 무더기 손실 업계선 ""2분기까지 저유가국면"" 코로나19 확산에 따른 글로벌 경기 둔화로 유가가 하루 만에 30% 가까이 폭락하면서 원유를..."
33,2020.03.09.,'국제 유가 패닉' 코스피 4% 곤두박질…외국인 1.3조 투매(종합),"전민 기자,정은지 기자 = 국제 유가 급락과 신종 코로나바이러스 감염증(코로나19)의 전세계 확산 공포에 9일 코스피 지수가 4% 넘게 곤두박질쳤다. 특히 외국인은 하루 기준 9년4개월 만에 가장 많은..."
34,2020.03.10.,코로나·유가 '더블쇼크'에 증시 패닉…美 거래중지에 伊 11% 폭락(종합),코로나19가 확산하는 와중에 국제유가가 폭락하면서 뉴욕 증시는 23년 만에 ‘서킷브레이커(거래 일시 중단)’를 발동했다. 코로나19 충격이 연일 커지고 있는 이탈리아 증시는 무려 11% 넘게 폭락했다. 그 대신...
35,2020.03.09.,[특징주] 국제유가 폭락에 원유ETN·정유주 급락,국제유가가 폭락한 여파로 9일 장 초반 원유 관련 상장지수증권(ETN)과 정유주가 큰 폭으로 하락하고 있다. 이날 오전 9시 11분 현재 신한 레버리지 WTI원유 선물 ETN(H)은 전 거래일보다 39.96% 내린...
36,2020.03.10.,중남미 금융시장도 '검은 월요일'…유가 폭락에 산유국 직격탄,코로나19를 둘러싼 불확실성이 여전한 가운데 사우디아라비아와 러시아의 유가 전쟁 전운이 감돌면서 국제유가가 폭락한 것이 영향을 미쳤다. 또 다른 산유국 콜롬비아의 페소화 가치도 역대 최대폭인 6.29% 급락했다....
37,2020.03.09.,"코로나19 여파, 감산합의 실패에 가격 덤핑...유가 전쟁 본격화","CNBC에 따르면 모간스탠리는 2·4분기 국제유가 기준물인 브렌트는 배럴당 35달러, 미 서부텍사스산원유(WTI)는 30달러로 떨어질 것으로 전망했고, 드래고먼벤처스의 알리 케더리 최고경영자(CEO)는 20달러 유가를 예상했다...."
38,2020.03.09.,코로나19 공포에 유가폭락까지…금융시장 '검은 월요일',"신종 코로나바이러스 감염증(코로나19)의 세계적 확산에 더해 국제유가도 폭락한 충격에 9일 국내 금융시장이 요동쳤다. 이날 코스피는 전 거래일보다 85.45포인트(4.19%) 내린 1,954.77로 마감했다. 종가기준으로..."
39,2020.03.10.,코로나에 러시아·사우디 기싸움까지…유가 폭락한다,국제유가가 폭락하고 있다. 국제유가가 1991년 걸프전 이후 최대 낙폭을 기록하고 있는 데는 전 세계로 확산 중인 코로나19 여파와 함께 러시아와 사우디아라비아의 갈등이 영향을 끼친 것으로 분석되고 있다. 10일...
40,2020.03.10.,"코로나·유가 쇼크 덮쳤다, 세계증시 대폭락",코로나 공포가 커지는 가운데 국제 유가가 장중 30% 넘게 폭락한 것이 이날 글로벌 증시 폭락의 도화선이 됐다. 세계경제에는 글로벌 금융 위기 때나 나타나는 징후들이 뚜렷해지고 있다. 안전자산 선호로 금값과 채권...
41,2020.03.09.,유가·증시 급락에 2배 인버스 60% '폭등',국제유가가 지난 6일(현지시간) 하룻동안에만 10%가 폭락한 탓이다. OPEC(석유수출국기구)과 러시아 등 10개 비회원 산유국들의 모임인 OPEC+의 추가감산 합의가 불발되면서 4월물 WTI(서부텍사스산원유)는 10.1%가...
42,2020.03.10.,'뉴욕 증시' 개장 4분 만에 중단…국제유가 '폭락',"◀ 앵커 ▶ 이런 상황에서 국제 유가도 폭락했습니다. 경기 침체에 대한 우려 때문인데, 또 이런 유가 하락이 세계 증시에도 영향을 줘서, 미국과 유럽 등 주요 증시가 일제히 크게 떨어졌습니다. 뉴욕 시장에선 거래가..."
43,2020.03.09.,"코스피, 코로나19 확산·유가폭락에 4.2% 폭락…1950선 추락",지난 주말 국제유가도 5년만에 최대치의 낙폭을 기록하면서 투자심리가 더욱 얼어붙고 있다. 9일 코스피는 전일 대비 85.45포인트(4.19%) 내린 1954.77에 거래를 마쳤다. 코스피는 국내에서 코로나19가 빠르게 확산하자...
44,2020.03.10.,"국제유가 폭락, 기름값 하락세 지속",국제유가가 신종 코로나 바이러스 감염증(코로나19)의 전세계적 확산과 사우디아라비아와 러시아 간 감산 갈등으로 20%이상 대폭락했다. 하루 낙폭 기준으로는 걸프전 당시인 1991년 이후 최대다.10일 오후 서울...
45,2020.03.10.,코로나·유가급락에 세계 경기침체 위기 엄습,"코로나19 확산과 국제 유가 폭락으로 세계 금융시장이 공포에 휩싸이면서, 2008년 글로벌 금융위기 이후 첫 경기침체가 닥치는 게 아니냐는 우려가 나오고 있다. 금융시장에선 특히 유가 급락세가 이어질 경우 미국..."
46,2020.03.10.,사우디·러시아는 왜 유가 전쟁을 벌이나 [김향미의 ’찬찬히 본 세계’],국제 유가가 9일(현지시간) 20% 이상 대폭락했다. 1991년 걸프전 이후 최대 낙폭이다. 코로나19로 원유수요가 급감할 것이라는 전망이 나오는 가운데 주요 산유국인 사우디아라비아와 러시아가 낮은 가격에 원유 공급을...
47,2020.03.10.,국제유가 급락…정유업계 가동률 낮추지만 미래 불투명,"코로나 19로 1분기 석유를 찾는 수요가 크게 줄어들 것으로 전망되면서 국제유가가 폭락했습니다. 여기에 원유를 정제해 팔면서 얻는 마진도 나빠져, 국내 정유사들까지 감산 카드를 집어들고 있습니다. 최나리 기자의..."
48,2020.03.09.,원/달러 환율 12원 급등…유가폭락·코로나19 팬데믹 우려(종합),환율 움직임에서 드러나듯 이날 금융시장은 코로나19와 국제유가 폭락발(發) 공포감에 휩싸였다. 이날 뉴욕 선물시장에서 서부텍사스산 원유(WTI) 가격은 배럴당 30달러를 밑돌았다. 전 거래일 대비 30% 가까이...
49,2020.03.10.,"트럼프, 돈 푼다…코로나·유가 쇼크 오자 美 경제 '긴급 처방'",사우디아라비아와 러시아간 유가 전쟁이 촉발하자 국제유가는 1991년 걸프전 이후 최대 낙폭으로 떨어졌다. 앞서 석유수출국기구(OPEC) 회원국과 러시아 등 비OPEC 10개 주요 산유국은 지난 6일 원유 추가 감산을...
50,2020.03.09.,유가 30% 대폭락…글로벌증시 `블랙먼데이`,국제 유가가 하루 만에 30% 이상 폭락한 것이 방아쇠가 됐고 9일 아시아 증시가 5~7% 낙폭을 보이며 대혼란의 징후가 시작됐다. 금융시장 위기는 곧바로 유럽으로 전파돼 9일 증시가 개장하자마자 폭락 장세가...
51,2020.03.09.,"유럽증시, 코로나19·국제유가 충격에 6%대 급락세",국제유가 급락도 지수 급락을 부추겼다. 코로나19로 인해 중국의 석유 수요가 감소한 상황에서 주요 산유국 간 합의 불발로 8일(현지시간) 영국 런던 ICE 선물거래소에서 브렌트유 가격이 30% 넘게 폭락한 것이다....
52,2020.03.10.,국제유가 폭락에 시선 쏠린 주식시장,미국 뉴욕증시가 코로나19와 국제유가의 폭락으로 장중 주가가 급락하면서 1997년 이후 처음으로 *서킷브레이커가 발동된 10일 오전 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 보고 있다. 코스피...
53,2020.03.09.,코로나19에 유가폭락까지…정유·석유화학 불확실성 최고조,"정유업계 1분기 실적악화 불가피…석유화학, 원가 하락은 긍정적 김준억 김영신 최재서 기자 = 신종 코로나바이러스 감염증(코로나19)이 전 세계로 확산하면서 에너지 수요가 줄어든 상황에서 국제유가가 폭락해 정유..."
54,2020.03.10.,팬데믹 현실화에 국제 유가·증시 폭락…금융위기급 '패닉',어제 미국의 주가는 금융위기 이후 가장 많이 떨어졌고 경기 침체에 대한 우려로 국제 유가도 20% 이상 폭락했습니다. 이상배 기자가 취재했습니다. [리포트] 뉴욕 증시엔 개장 4분만에 '서킷브레이커'가...
55,2020.03.10.,유가 급락에 조선株 휘청,주요 조선주가 국제유가 급락 여파로 일제히 하락했다. 연초 실적 회복세에 접어들 것이란 전망에 투자심리가 개선되는 듯 했으나 외국인과 기관 투자자의 대량 매도가 나오면서 주가는 연일 신저점을 경신하고 있다....
56,2020.03.10.,산유국 유가전쟁 조짐에 정유업계 '휘청',세계 최대 산유국들이 유가전쟁 조짐을 보이자 국제유가가 하루새 25% 급락했습니다. 어쨌든 유가가 떨어지면 좋은 거 아닌가 싶었는데 국내 정유업체들도 수요가 줄어든 상황에서 수익성까지 나빠지니 충격이 큽니다....
57,2020.03.10.,"KB증권 ""유가 급락 악재 우려…코스피 저점 1,930→1,850""","KB증권은 신종 코로나바이러스 감염증(코로나19)에 더해 국제유가 급락이라는 새로운 악재가 발생함에 따라 코스피 예상 등락 범위 저점을 종전 1,930에서 1,850으로 하향 조정한다고 10일 밝혔다. 이은택 연구원은..."
58,2020.03.10.,"뉴욕증시, 코로나19·유가 폭락에 패닉…다우, 2,000P 이상 폭락 마감","뉴욕증시에서 주요 지수가 코로나19 의 빠른 확산과 국제유가 폭락 충격으로 추락했습니다. 다우존스 지수는 전장보다 2,013.76포인트, 7.79% 폭락한 23,851.02에 거래를 마쳤습니다. S&P 500 지수는 225.81포인트, 7.60..."
59,2020.03.10.,코로나19에 유가폭락·저물가까지…韓경제 발목잡히나,"코로나19와 국제유가 폭락, 금융시장 변동성까지 더해지면서 우리 경제도 불안해지고 있습니다. 얼마나 큰 타격을 입게 될지 정광윤 기자가 악재들을 짚어봤습니다. 지난해 우리나라 수출 가운데 25.1%는 중국, 12%는..."
60,2020.03.10.,[뉴욕증시] 7% 대폭락… 코로나19 공포에 국제유가 폭락 직격탄,신종 코로나바이러스 감염증(코로나19) 공포에 더해 국제유가 폭락 직격탄을 맞았다는 분석이다. 9일(현지시간) 뉴욕증권거래소(NYSE)에서 다우존스30 산업평균지수는 전 거래일보다 7.79%(2014포인트) 하락한...
61,2020.03.10.,코로나19·유가급락에… 불확실성 커진 조선업계 ‘긴장’,(사진=삼성중공업)[이데일리 김정유 기자] 신종 코로나 바이러스 감염증(코로나19) 확산에 따른 국제유가 급락으로 올해 국내 조선업계의 불확실성이 커질 전망이다. 국제유가 급락으로 고부가 해양플랜트와 주력인...
62,2020.03.09.,국제유가 하락으로 러시아 루블화 폭락…중앙은행 외화매입 중단(종합),러시아의 2020년도 예산에는 기본 시나리오로 배럴당 42.4달러(러시아 우랄산 원유 가격)의 유가가 책정돼 있다. 블라디미르 푸틴 대통령은 이미 지난 1일 자국 대형 석유·가스회사 대표들과 면담하면서 국제 원유시장...
63,2020.03.10.,"코스피, 하락세로 출발…국제유가 폭락","지난밤 뉴욕증시는 코로나19 사태 악화와 국제유가 폭락에 최악의 급락세를 기록했습니다. 시가총액 상위 종목 살펴보면 하락하는 종목이 더 많은 가운데, 현대차가 코로나19 확산 등에 따른 실적 불확실성에 이틀째..."
64,2020.03.09.,‘코로나19’ 팬데믹 공포 확산에…국제유가·글로벌 증시도 폭락,신종 코로나바이러스 감염증(코로나19)이 팬테믹(대유행) 단계에 접어들었다는 공포가 확산되고 국제유가 폭락 쇼크까지 더해지면서 국내 증시가 4% 넘게 추락하며 주저앉았다. 외국인 투자자는 단 하루 만에 사상...
65,2020.03.10.,"유가하락에…한은, 금리인하 발걸음 빨라질까","[기준금리 하한선 낮아져, 인하카드 확보…실효성 고민도] 국제유가가 29년만에 최대 폭락세를 기록하며 셰일가스발 신용불안 우려가 고개를 들고 있다. 미국 연방준비제도(Fed)가 신용위험 확대를 막기 위해 오는 18일..."
66,2020.03.10.,국제 유가 급락하면 천연가스 값 오른다?,국제 유가 급락세 속에 천연가스 상승에 베팅하는 레버리지 상장지수증권(ETN) 종목들이 급등세를 보였다. 석유·천연가스를 생산해온 미국 셰일가스 기업들의 파산 우려가 커지면서 천연가스의 생산량이 줄어들...
67,2020.03.10.,유가 급락 속 마진도 줄어…정유·화학업계 '직격탄',국제 유가 하락과 코로나19 사태에 따른 수요 급감으로 정유사들이 연일 울상을 짓고 있다. 원가를 절감할 수 있어 유가 하락이 호재인 화학업계의 표정도 밝지만은 않다 10일 정유업계에 따르면 아시아 지역을...
68,2020.03.09.,국제유가 급락에 반짝이는 금…장중 1700달러 돌파,국제유가가 급락하자 금이 반짝이고 있다. 장중 1700달러선을 넘어섰다. 9일 오전 9시 52분(한국시간) 현재 뉴욕상품거래소(COMEX)에서 금 선물 가격은 전날보다 온스 당 28.4달러(1.7%) 상승한 1700.5원에 거래되고 있다. 금...
69,2020.03.09.,코로나 공포에 국제유가 폭락…환율 1200원대 급등,신종 코로나바이러스 감염증(코로나19) '팬데믹(대유행)' 공포에 국제유가 폭락으로 글로벌 금융시장에 위험자산 회피 심리가 확산된 영향이다. 9일 서울 외환시장에서 원·달러 환율은 전거래일(1192.3원)보다 11.9원...
70,2020.03.10.,저유가 수혜주 옛말…한전 하루 만에 방전,전날 국제유가가 30달러선까지 하락하자 키움증권은 한국전력 목표 주가를 전보다 23% 올린 3만2000원으로 제시했다. 저유가 수혜주로 주목돼 전날 8% 급등한 한국전력은 하루 만에 숨고르기에 들어갔다. 항공주도...
71,2020.03.10.,국제유가 급락…현대건설 등 건설주 '울상',국제유가가 신종 코로나바이러스 감염증(코로나19)의 전세계적 확산과 러시아와 사우디아라비아의 감산 갈등으로 폭락하면서 건설주가 약세를 보이고 있다. 10일 오전 10시 현재 유가증권시장에서 현대건설은 전...
72,2020.03.10.,유가 하락에 美증시 폭락…국내선 공매도 제한 조치 나올듯,국제유가 급락하면서 채산성이 악화되자 각국 석유기업들이 무너질 수 있다는 우려가 나옵니다. 방금전 우리 증시도 개장을 했는데 영향을 받을 수 밖에 없는 상황이죠. 내일부터 공매도와 관련한 조치들이...
73,2020.03.10.,국제 유가 하락 전망,신종 코로나바이러스 감염증 확산과 주요 산유국의 추가 감산 합의 불발 등으로 국제 유가가 크게 떨어질 것이라는 전망이 제기되고 있다. 사진은 10일 서울 시내 한 주유소에서 리터당 1300원대에 휘발유를...
74,2020.03.10.,유가 폭락에 러·브 펀드 '곡소리',국제유가 급락으로 ‘러시아·브라질 펀드’가 고꾸라지고 있다. 주요 산유국으로 꼽히는 러시아·브라질 증시는 지난해 정부의 재정개혁과 유동성 공급 등에 힘입어 강세장을 기록했다. 하지만 최근 신종...
75,2020.03.10.,"국제유가·증시 폭락으로 급등했던 원·달러 환율 다시 1,200원 아래로",9일 국제유가와 글로벌 증시 폭락으로 불안심리가 커지자 원·달러 환율은 전일종가대비 11원9전 급등했었다. 신종 코로나바이러스 감염증(코로나19)이 전 세계로 확산하는 팬데믹(세계적 대유행) 조짐을 보이는...
76,2020.03.10.,"美재무 ""증시 폭락 주요 원인은 국제유가 하락""",스티븐 므누신 미국 재무장관이 9일(현지시간) 뉴욕증시 주요 지수가 일제히 폭락한 건 국제유가 하락 때문이라고 주장했다. CNN 등에 따르면 므누신 장관은 이날 백악관에서 열린 신종 코로나바이러스 감염증(코로나19)...
77,2020.03.09.,코로나 엎친데 유가 폭락 덮쳐… 금융시장 ‘블랙먼데이’,"연합뉴스 국내 증시가 4% 넘게 폭락한 원인은 일본·유럽 등 곳곳에서 신종 코로나바이러스 감염증(코로나19) 확진자가 급증하면서 투자심리가 극도로 위축되고, 국제유가가 급락한 것 두 가지로 압축된다. 9일..."
78,2020.03.09.,수출 겨우 살아나는데…코로나19·국제유가에 발목 잡히나,산유국 간 갈등으로 국제유가가 이례적인 폭락장을 연출했다. 석유를 전량 수입하는 우리나라 입장에서도 마냥 좋은 상황은 아니다. 문제는 수출이다. 석유화학과 석유제품 등 우리 수출에서 큰 비중을 차지하는...
79,2020.03.10.,[유가마감] 사우디 증산에 25% 대폭락…29년래 최대 하락,국제유가가 29년만에 최대 폭락세를 연출했다. 사우디아라비아의 전격적인 증산 결정으로 전세계 원유시장이 패닉에 빠졌다. 9일(현지시간) 뉴욕상업거래소에서 4월물 WTI(서부텍사스산원유)는 전 거래일보다...
80,2020.03.10.,트럼프가 원하던 '저유가' 시대 열렸지만…,"막오른 '오일 전쟁'] ""휘발유 가격이 내려가니 소비자들에겐 좋다!"" 9일(현지시간) 국제유가가 20%이상 대폭락하자 도널드 트럼프 대통령은 이러한 트윗을 남겼다. 이날 뉴욕 증시 S&P500지수가 신종 코로나바이러스(코로나19)..."
81,2020.03.10.,"유럽 주식시장, 폭락후 2% 오름세 유지…유가도 5% 올라",국제 유가 역시 오르고 있다. 9일 브렌트유와 미국 텍사스중질유는 런던 및 뉴욕에서 6일(금) 종가 대비 24% 씩 떨어졌으나 10일 오후6시반(한국시간) 모두 5% 정도 반등하고 있다. 로이터 통신에 따르면 브렌트...
82,2020.03.10.,코로나에 유가급락까지… 속타는 종합상사,국제유가는 석유수출국기구(OPEC)와 러시아가 감산 합의에 실패하면서 4년여 만에 30달러 선에 머물고 있다. 종합상사는 저유가 기조로 트레이딩과 자원개발 부문에서 동반 침체를 겪을 가능성이 커진 상황이다. 유가와...
83,2020.03.10.,"'타격 없는 척' 트럼프, ""유가 폭락하면 소비자엔 좋은 일""",투자 대비 수익을 내려면 국제유가가 최소 50달러 이상 돼야 한다는 게 전문가들의 공통된 의견이다. 앞서 2015년 유가가 급락하자 여러 셰일 기업이 휘청댔고 일부는 파산했다. 이날 국제유가 폭락 여파 등으로 미...
