,날짜,제목,요약
13,2021.10.06.,국제유가 어느덧 80달러대 폭등…인플레 공포 더 커진다(종합),국제유가가 어느덧 배럴당 80달러 안팎까지 치솟았다. 원유 공급난이 시장을 덮치면서 7년 만의 최고치로 뛰어올랐다. 고유가는 기업 생산과 가계 소비에 부담이라는 점에서 경제에 부정적이다. 일각에서는...
14,2021.10.06.,"국제유가 급등세, 물가압박 더 거세진다",겨울철을 앞두고 수요가 많은 국제유가가 꿈틀거리고 있다. 통계청 역시 향후 물가에 상방압력 요인이 더 많다는 의견을 내놨다. 결국 인플레이션(물가 상승)이 현실화된 만큼 기준금리 인상이 불가피하다는게...
15,2021.10.08.,"국제유가, 美 전략비축유 방출 기대 소멸에 상승…WTI 1.1%↑ [인더머니]",국제유가는 미국이 전략비축유(SPR) 방출을 검토하고 있지 않다는 소식에 상승 반전했다. 7일(현지시간) 뉴욕상업거래소에서 11월물 서부텍사스산원유(WTI) 가격은 전날보다 0.87달러(1.1%) 오른 배럴당 78.30달러에 거래를...
16,2021.10.08.,"[국제유가]""미 정부, 비축유 방출 안해""…WTI 1.1% 또 상승",국제유가가 또 상승하며 배럴당 80달러에 근접했다. 7일(현지시간) 미국 뉴욕상업거래소에서 11월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 1.1% 상승한 배럴당 78.30달러에 거래를 마쳤다. 전날 공급난 우려가...
17,2021.10.07.,美전략비축유 방출 검토..유가 하락세 전환,미국은 2011년 국제유가가 배럴당 100달러를 향해 치닫던 오바마 행정부 당시 국제에너지기구(IEA) 회원국들과 공조해 대규모로 SPR을 방출한 이후에는 SPR에 손 댄 적이 없다. 미국의 석유수출은 2015년 역시 오바마 행정부...
18,2021.10.07.,최고치 찍은 국제유가·정제마진…정유업계 하반기 기대감↑,"국제유가는 기록적인 수준까지 높아졌고 정제마진도 그동안의 부진에서 반등했는데, 이런 경향은 올해 말까지 이어질 전망이다. 지난 5일(현지시간) 미국 뉴욕상업거래소에서 미국 서부텍사스원유(WTI) 11월 인도분..."
19,2021.10.05.,"OPEC+ ""추가증산 없다""…국제유가 7년 만에 최고",OPEC+가 기존 원유 생산량을 유지하기로 했다는 소식이 전해지면서 국제 유가가 급등했다. 이날 OPEC+는 장관급 회의를 통해 하루 40만 배럴씩 원유 생산량을 늘리기로 한 기존 합의를 11월에도 유지하기로 했다....
20,2021.10.07.,미 디폴트 우려 완화·유가 하락에 아시아 증시 '화색',국제유가 급등을 비롯한 글로벌 복합 악재에 대한 우려가 다소 완화하면서 7일 아시아 주요 증시가 동반 상승했다. 전날 뉴욕증시에 이어 위험자산 투자 심리가 다소 개선되고 저가 매수세가 유입된 점 등에 따른...
21,2021.10.05.,"코스피 6개월 만에 3000선↓, 국제유가 7년 만에 최고","국제유가가 7년 만에 최고치를 기록하는 걸 비롯해 세계 곳곳에서 물가 상승을 압박하는 신호가 금융시장을 흔들고 있습니다. 먼저, 김수연 기자가 보도합니다. [리포트] 장이 열리자마자 3,000선이 무너진 코스피. 직전..."
22,2021.10.08.,[국제유가] 美 비축유 방출 기대 소멸에 반등…WTI 1%↑,국제유가가 하루만에 다시 반등했다. 7일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 11월 인도분 선물은 전장 대비 87센트(1.12%) 상승한 배럴당 78.30달러를 기록했다. 영국 북해 브렌트유 12월물은...
23,2021.10.05.,"문승욱 ""전기요금 인상, 탈원전과 무관… 국제유가 상승 반영""","이날 문 장관은 신정훈 의원(더불어민주당·전남 나주시화순군)의 ""수요와 공급이 반영되도록 연료비 연동제를 운영할 필요가 있다""는 말에 문 장관은 ""동의한다""며 ""전기요금 인상은 연료비 연동제에 맞춰 국제유가..."
24,2021.10.08.,[국제유가] 원유수급 불균형 우려 등에 7일 유가 상승,중동산 Dubai유 등 국제유가의 일일 변동 현황 7일 국제유가는 미국의 전략비축유 방출 기대가 소멸되고 수급 불균형 우려가 높아지면서 상승 마감됐다. 한국석유공사(사장 김동섭)는 서부 텍사스산 원유인 WTI가...
25,2021.10.05.,코스피 6개월만에 3000 붕괴… 국제유가 7년만에 최고치,"국제유가가 7년 만에 최고치로 치솟았다. 국제유가 급등으로 인플레이션 우려가 커지면서 미국 증시가 급락했고 국내 증시에서도 장중 ‘삼천피’(코스피 3,000)가 붕괴됐다. 4일(현지 시간) 뉴욕상업거래소에서..."
26,2021.10.06.,强달러·유가 급등에 환율 1192원 돌파…14개월 만에 최고,국제유가 등 원자재 가격 급등으로 인플레이션(물가 상승) 우려가 커지면서 달러화가 강세를 보인 데다 외국인 투자자의 국내 주식 순매도가 이어진 영향이다. 조만간 환율이 1200원을 돌파할 수 있다는 전망도...
27,2021.10.02.,국제유가상승에 전국 휘발유 가격 2주 연속 상승,국제유가가 상승하면서 전국의 주유소 휘발유 가격이 2주 연속 상승했다.2일 한국석유공사 유가정보서비스 오피넷에 따르면 9월 다섯째주 전국 주유소 휘발유 판매가격은 지난주보다 1.9원 오른 리터당 1644.5원을...
28,2021.10.05.,중국 이어 세계 곳곳 ‘전력대란’… 국제 유가·석탄 가격 고공행진,세계적 수요증가와 미국·유럽의 재고 감소 등으로 천연가스 가격이 급등세를 보이는 것도 국제유가 상승 요인이 되고 있다는 분석이 나온다. ‘세계의 공장’으로 불리는 중국은 이미 석탄 공급난과 강력한 탄소 배출...
29,2021.10.07.,공업제품 물가 9년만에 최대 상승… 유가-환율-공공요금이 변수,국제 유가 등 원자재 가격이 뛰며 지난달 공업제품 물가가 9년 만에 가장 크게 올랐다. 소비자물가 상승률도 6개월 연속 2%대를 이어갔다. 정부는 “올해 물가를 2% 선에서 관리하겠다”고 했지만 원자재 가격과...
30,2021.10.06.,국제유가 상승에 휘발유 가격도 오름세,국제유가가 계속 오르면서 전국 주유소 휘발유 가격도 오름세가 지속되고 있다. 한국석유공사 유가정보서비스 오피넷에 따르면 6일 전국 휘발유 평균 판매 가격은 전날보다 3.06원 오른 ℓ당 1천655.98원을...
31,2021.10.09.,"[유가] WTI, 7년 만에 장중 80달러 돌파…7주 연속 상승세",김나래 특파원=국제유가는 8일(현지시간) 상승하며 한 주를 마감했다. 원유 배럴 [사진= 로이터 뉴스핌] 이날 뉴욕상업거래소의 서부텍사스산원유(WTI) 11월물 가격은 전일 대비 1.05달러(1.3%) 상승한 배럴당 79.35달러로...
32,2021.10.07.,국제유가 등락에 울고 웃는 산업계,"국제유가가 숨고르기에 들어가면서 산업계의 희비가 교차하고 있다. 정유업계와 조선업계는 유가가 추세적인 상승 국면에 진입할 경우 호재가 될 것으로 기대하고 있다. 반면 석유화학, 항공업계의 경우 비용 부담에..."
33,2021.10.05.,"석탄 가격 13년래-유가 7년래 최고, 글로벌 에너지대란 오나",국제유가는 4일(현지시간) 7년래 최고치를 기록했다. 석유수출국기구(OPEC)와 러시아 등 비 OPEC 주요 산유국 협의체인 OPEC플러스(OPEC+)가 하루 40만 배럴 증산 속도를 유지하기로 합의했기 때문이다. 이날...
34,2021.10.07.,[국제유가]원유재고 증가에 공급난 우려 완화…WTI 1.5%↓,국제유가가 5거래일 만에 하락했다. 원유 재고가 예상보다 크게 늘면서 공급난 우려가 일단 잦아들었다. 6일(현지시간) 미국 뉴욕상업거래소에서 11월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 1.5% 하락한...
35,2021.10.08.,'高' 환율·유가·물가…불안한 금융시장 경고음,[정용택 IBK투자증권 리서치센터장 : 미국의 부채 문제 협상이나 테이퍼링 관련된 정책적 요인도 있지만 대외 불확실성이 확산되면서 안전자산 선호의 결과물로…] 환율 변동성이 커진 가운데 국제유가도 고공행진을...
36,2021.10.07.,"국제유가, 美 원유재고 증가에 하락세… WTI 1.9%↓",국제유가가 미 원유재고 증가 소식에 하락했다. 6일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 11월 인도분 선물은 전장 대비 1.50달러(1.9%) 하락한 배럴당 77.43달러를 기록했다. 영국 북해...
37,2021.10.07.,유가·우유값 올라 물가 자극… 한은 기준금리 인상도 빨라질 듯,"어운선 통계청 경제동향통계심의관도 “소비심리 반등과 국제유가 상승, 우유값·전기료 인상 등을 고려할 때 향후 물가는 하방 요인보다 상방 요인이 더 많다”고 전망했다. 홍남기 경제부총리 겸 기재부 장관은..."
38,2021.10.06.,유가 7년만에 최고… 연말 물가 관리 비상,국제유가가 7년 만에 최고치로 치솟은 건 석유수출국기구(OPEC)와 러시아 등 기타 산유국 협의체인 OPEC+(플러스)가 장관급 산유국 회의에서 증산 속도를 하루 40만 배럴로 당분간 유지하기로 합의했기 때문으로...
39,2021.10.05.,"뉴욕증시, 정치적 불확실성·유가 상승 등 여파에 약세","코노코필립스(1.98%), 데본에너지(5.30%) 등 에너지 업종은 국제유가 상승에 힘입어 강세를 보였다. 사우스웨스트항공은 바클레이즈가 투자의견 및 목표주가 상향 조정 영향으로 1.31% 상승했다. 반면 페이스북은..."
40,2021.10.05.,[특징주] 국제유가 7년만에 최고…에쓰오일 등 정유株 강세,국제유가가 7년만에 최고치를 경신함에 따라 정유 관련주가 동반 강세를 나타내고 있다. 5일 오전 9시 10분 기준 에쓰오일은 전일 대비 5000원(4.52%) 오른 11만5500원에 거래되고 있다. GS는 1200원(2.71%) 오른...
41,2021.10.07.,국제유가 하락 마감...금값은 연속 상승,국제 금값이 안전자산에 대한 수요로 4거래일 연속 상승했다. 지난 6일(현지시간) 뉴욕상품거래소에서 12월물 금 선물은 0.16%(2.90달러) 상승한 온스당 1763.80달러에 거래됐다. 백금은 1.75% 오른 가격에 장을...
42,2021.10.07.,국제유가 따라 춤추는 정유주…유가 떨어지자 S-Oil·SK이노·GS 동반하락,국제유가가 급락하면서 국내 정유주들이 7일 일제히 약세를 보였다. 한국거래소에 따르면 10월 7일 종가 기준 S-Oil은 전일 대비 3.14% 하락한 10만8000원에 거래를 마쳤다. S-Oil과 함께 정유 관련주로 묶이는...
43,2021.10.05.,"OPEC, 대규모 증산 배제...유가, 7년만에 최고",국제유가는 7년만에 최고치로 뛰었다. 월스트리트저널(WSJ) 등 외신에 따르면 석유수출국기구(OPEC)와 러시아 등 이른바 OPEC+는 4일(이하 현지시간) 산유량을 계속해서 점진적으로 확대하기로 한 이전 합의를 이어가기로...
44,2021.10.09.,"[석유시장 동향] 올해 최고치 기록한 국제유가, 수요는 급증하는데 공급은 주...",김성현 기자 minus1@ajunews.com 국제유가가 올해 중 최고치를 기록했다. 세계적인 석유 수요는 증가하는 반면 더딘 공급 증가가 원인이다. 수요 증가에 따라 석유제품 가격과 정제마진도 연일 상승하고 있다. 8일...
45,2021.09.29.,국제유가·원자재 고공행진...수입금액 상승지속,국제유가와 원자재 가격 상승이 이어지면서 수입금액지수 상승세가 지속됐다. 수입금액지수는 11년3개월만에 가장 크게 오르면서 수입가격과 수출가격 간 비율인 순상품교역조건지수도 5개월째 하락했다. 29일...
46,2021.10.05.,[뉴스새벽배송]유가 7년래 최고가…美증시 일제히 하락,"국제유가, OPEC+ 증산 규모 유지에 7년래 최고 -석유수출국기구(OPEC)와 러시아 등 비(非)OPEC 주요 산유국들의 협의체인 ‘OPEC 플러스’(OPEC+)가 오는 11월에도 기존 증산 속도를 유지하기로 -4일(현지시간)..."
47,2021.10.09.,"WTI 국제유가, 장중 80달러 돌파...미국증시 정유주 '급등'",지난 8일(이하 현지시간) WTI(미국 서부텍사스산원유) 등 국제유가가 큰 폭으로 상승한 가운데 미국 정유주들의 주가는 뛰어올랐다. 뉴욕상업거래소와 블룸버그에 따르면 미국 동부시각 오후 3시 52분 기준 11월물...
48,2021.10.06.,"국제유가, 원유 공급 부족 우려로 4일 연속 상승",석유 시추 현장 뉴욕유가가 배럴당 80달러에 육박했다. 5일(미 동부시간) 뉴욕상업거래소에서 11월물... 유가는 최근 석유수출국기구(OPEC) 플러스(+) 산유국 회의에서 산유국들이 11월에도 하루 40만 배럴씩 원유를...
49,2021.10.05.,"[특징주] 유가, 7년래 최고치…정유주 ‘강세’",국제유가가 7년만에 최고치 수준으로 뛰어오르면서 정유주가 강세다. 5일 마켓포인트에 따르면 이날 오전 9시 7분 기준 S-Oil은 전거래일 대비 4500원(4.07%) 오른 11만5000원에 거래 중이다. GS(078930)는 2.6...
50,2021.10.04.,심상찮은 국제유가… 물가에 기름 붓나,소비자 물가가 치솟는 가운데 국제유가 영향으로 국내 휘발유 가격도 상승세가 이어질 거란 관측이 나온다. 3일 한국석유공사 유가정보서비스 오피넷에 따르면 9월 다섯째 주(9월27일∼10월1일) 전국 주유소의 휘발유...
51,2021.10.05.,"국제유가 7년 만의 최고…OPEC, 증산 규모 유지 영향",국제 유가가 7년 만에 장중 최고치를 기록했다. 올해 들어 유가가 급등하면서 미국 등이 추가 증산을 요구했지만 석유수출국기구(OPEC)와 러시아 등 주요 산유국 협의체인 OPEC 플러스(OPEC+)가 기존 생산량 규모를...
52,2021.10.05.,인플레에 '기름' 붓다…국제유가 7년來 최고,OPEC+ 증산 않고 '동결' 노골적 잇속챙기기 비판 ◆ 코스피 3000 붕괴 ◆ 전 세계 인플레이션 충격에 아랑곳하지 않는 산유국들의 밥그릇 챙기기로 국제 유가가 7년 만에 최고치를 기록했다. 4일(현지시간) 블룸버그 등에...
53,2021.10.05.,국제유가 급등에 정유株 고공행진…S-Oil 4%대↑,"국제유가가 7년 만에 최고치 수준으로 뛰어오르면서 정유주가 강세를 보이고 있다. 5일 오전 9시24분 기준 S-Oil은 전거래일 대비 5000원(4.52%) 오른 11만5500원에 거래 중이다. GS는 3.39%, SK이노베이션은 0.76% 상승..."
54,2021.09.29.,국제 유가 급등,국제유가가 배럴당 80달러를 넘어서며 3년 만에 최고치로 치솟았다. 28일(현지 시간) 영국 런던 ICE 선물거래소에서 북해 브렌트유 11월물은 전날보다 1.1% 오른 배럴당 80.43달러에 거래됐다. 브렌트유가...
55,2021.10.06.,[국제유가] OPEC+ 증산규모 유지 5일 유가 상승,"중동산 Dubai유 등 국제유가의 일일 변동 현황 5일 국제유가는 OPEC+ 증산규모 유지, 천연가스 가격 강세 등으로 상승했다. 한국석유공사(사장 김동섭)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 1.31달러 상승한..."
56,2021.10.05.,치솟는 유가에…국내외 정유株 일제히 강세,"국제 유가가 치솟은 영향이다. 5일 에쓰오일(S-Oil)은 1.81% 오른 11만2500원에 거래를 마쳤다. 장중 한때 11만7500원까지 치솟아 52주 신고가를 갈아치웠다. 우선주 역시 1.74% 상승한 6만4500원으로 마감했는데, 장중..."
57,2021.09.30.,"[국제유가]""OPEC+, 추가 증산 안 한다""…WTI 더 오르나",국제유가가 이틀째 소폭 하락했다. 29일(현지시간) 미국 뉴욕상업거래소에서 11월 인도분 서부텍사스산원유(WTI)는 전거래일 대비 0.6% 내린 배럴당 74.83달러에 거래를 마쳤다. 근래 상승세를 이어가면서 배럴당...
58,2021.10.05.,"국제유가, OPEC+ 증산 규모 유지에 급등…WTI 7년래 최고 [인더머니]",국제유가는 석유수출국기구(OPEC)와 러시아 등 비(非)OPEC 주요 산유국들의 협의체인 ‘OPEC 플러스(OPEC+)’가 오는 11월에도 기존 증산 속도를 유지하기로 했다는 소식에 급등세를 나타냈다. 서부텍사스산원유(WTI)는...
59,2021.10.02.,심상찮은 국제유가… 휘발윳값 또 들썩이나,국제유가는 ▲석유 수요 코로나19 이전 수준 회복 전망 ▲골드만삭스 연말 원요 90달러 전망 분석 ▲겨울철 수요 대비 석유 수입량 증가 예상 등의 영향으로 상승세를 기록했다. 한국으로 수입하는 원유의 기준이...
60,2021.10.06.,"CNBC ""에너지대란 조짐, 유가 100달러 이상으로 치솟을 수도""",한 석유 전략가는 이날 CNBC와 인터뷰에서 겨울이 다가오고 석유수출국기구(OPEC)와 그 동맹국들이 현 수준으로 생산량을 동결함에 따라 국제 유가가 천정부지로 치솟을 수 있다고 전망했다. OPEC+와 러시아 등...
61,2021.10.08.,"국제유가 올라, 미국 전략 비축유 방출할 계획 없는 점 부각",국제유가가 올랐다. 7일 미국 뉴욕상업거래소에서 11월 인도분 서부텍사스산 원유는 전날보다 1.12%(0.87달러) 오른 배럴당 78.30달러에 거래를 마쳤다. 7일 국제유가가 올랐다. 런던선물거래소에서 12월 인도분 북해산...
62,2021.10.08.,[유가]美 비축유 방출 계획 없다는 소식에 상승,김나래 특파원=국제유가는 7일(현지시간) 상승 반전했다. 이날 뉴욕상업거래소의 서부텍사스산원유(WTI) 11월물 가격은 전일 대비 0.87달러(1.1%) 상승한 배럴당 78.30달러로 집계됐다. 원유 배럴 [사진= 로이터 뉴스핌]...
63,2021.10.05.,"[특징주] 흥구석유, 국제유가 7년래 최고치 기록에 강세",국제유가 급등으로 흥구석유의 주가도 강세를 보이고 있다. 국제유가가 최고치를 기록하면서 흥구석유의 주가가 강세다. 5일 흥구석유는 전 거래일대비 1050원(13.41%) 오른 8880원에 거래되고 있다. 국제유가는...
64,2021.10.05.,국제 유가 7년 만에 최고치…S-OIL 등 정유주 강세,국제 유가가 상승하면서 국내 정유주가 강세다. 5일 한국거래소에 따르면 오후 2시 48분 기준 S-OIL은 전거래일보다 1500원(1.36%) 오른 11만2000원에 거래됐다. S-OIL은 장중 한때 11만7500원까지 오르면서...
65,2021.10.06.,"[국제유가] 원유공급 부족 우려에 급등… WTI, 4거래일 연속 상승세",국제유가가 연일 상승세를 이어가고 있다. 5일(현지시각) 뉴욕상업거래소(NYMEX)에서 미국 서부텍사스원유(WTI) 11월 인도분 선물은 전장 대비 1.31달러(1.7%) 상승한 배럴당 78.93달러를 기록했다. 영국 북해 브렌트유...
66,2021.10.05.,유가 7년래 최고치... 원유 ETF·ETN 52주 신고가 행진,"전부 유가 상승에 베팅하는 상품들로, 국제 유가가 연일 최고치를 기록하면서 이들 종목도 상승세를 타고 있다. 이날 오후 2시 30분 현재 미래에셋 원유 레버리지 ETN은 전날보다 8% 상승한 6560원에 거래되고..."
67,2021.09.26.,한은 “국제유가 하반기 70달러 내외 유지... 내년부터 안정”,"물가 상승 압력으로 작용하고 있는 국제유가가 올해 하반기에도 배럴당 70달러 내외로 움직일 것이란 전망이 나왔다. 내년부터는 유가가 완만한 안정세를 보이겠지만, 달러 강세나 이상 한파와 생산 차질 회복 지연 등..."
68,2021.10.07.,공급 대란에 유가까지‥물가상승 9년 만에 최고,"전세계적인 공급망 대란에 국제 유가까지 치솟으면서, 물가는 당분간 계속 오를 것으로 예상됩니다. 우려했던 인플레이션이 현실이 되는 것 같습니다. 이정은 기잡니다. ◀ 리포트 ▶ 9월 소비자물가지수가 1년 전보다..."
69,2021.10.06.,친환경 정책에 뛰는 유가·원자재…‘그린플레이션’ 경고등,유가·천연가스 수급난에 물가 연쇄 상승 우려 올 들어 국제유가와 천연가스도 상승세다. 지난 4일(현지시각) 석유수출국기구(OPEC)와 러시아 등 비(非)OPEC 주요 산유국들의 협의체인 ‘OPEC 플러스(OPEC+)’가 다음달까지...
70,2021.10.07.,"미국, 유가 급등 대비로 전략비축유 방출 검토","미국이 SPR을 대량 방출한 것은 버락 오바마 행정부 시절인 지난 2011년, 국제유가가 배럴당 100달러에 달했을 때다. 이후 SPR을 방출한 사례는 없었다. 에너지부가 11년 만에 SPR에 손을 대려는 이유는 유가 급등을..."
71,2021.09.30.,"정부, 유가 상승·중국 전력난에 에너지 수급 긴급점검",산업부에 따르면 국제유가 벤치마크인 브렌트유는 지난달 배럴당 70.51달러까지 오르며 지난해 43.21달러의 1.6배로 치솟았다. 동북아 지역 천연가스 가격 지표인 JKM 역시 지난해 100만BTU(열량단위)당 3.83달러에서 올해 8월...
72,2021.10.05.,"[증시이슈] S-oil, 국제 유가 치솟자 2%대 상승세",국제 유가가 7년 만에 최고치를 기록한 가운데 S-oil의 주가도 2%대 상승세를 보이고 있다. 5일 한국거래소에 따르면 S-oil은 이날 오전 10시 11분 기준 전일 종가 마감 대비 2.71% 상승한 11만3500원에 거래되고 있다....
73,2021.10.07.,"유가 하락, WTI 77.43달러…美 재고 증가","국제유가는 미국 재고 증가, 가스가격 하락 영향 등으로 하락했다. 7일 한국석유공사에 따르면 6일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI)는 전 거래일 대비 배럴당 1.50달러 하락한 77...."
74,2021.10.06.,"[이데일리N] 국제유가, 7년만에 최고치…인플레 우려 커진다",원유 공급난이 시장을 덮치면서 국제유가가 어느덧 배럴당 80달러 안팎까지 치솟았습니다. 5일(미 동부시간) 뉴욕상업거래소에서 11월물 서부텍사스산원유(WTI) 가격은 전장보다 1.31달러(1.79%) 오른 배럴당 78.93달러에...
75,2021.10.06.,"에너지 전문가, 올 겨울전 비정상적 유가 급상승 경고",올 겨울을 앞두고 국제유가가 비정상적으로 급상승할 가능성이 있다는 전망이 나오고 있다. 주요 산유국들인 OPEC+가 석유 수요가 많은 미국과 인도 등으로부터 증산하라는 요구에도 불구하고 기존의 산유량을...
76,2021.10.05.,"문승욱 산업부 장관 “전기요금 인상, 탈원전과 무관…국제 유가 오름세 연동...",그는 “국제 유가가 많이 오르고 있어 연료비 연동제에 따라 4분기에 요금 인상 요인이 생긴 것”이라며 “원전은 과거나 지금이나 같은 가동률 수준으로 운영되고 있기에 (요금 인상과) 관계가 없다”고 강조했다. 이에...
77,2021.10.05.,"증산 꺼리는 산유국, 투자 못하는 석유사…""高유가 지속""",지난해 3월 국제 유가는 배럴당 20달러까지 폭락했다. 코로나19 확산 탓에 세계 공장들이 가동을 멈춘 데다 러시아와의 ‘석유 전쟁’을 선포한 사우디아라비아가 원유 공급 확대 계획을 발표하면서다. 수요가 급감하고...
78,2021.10.06.,치솟는 유가… 7년 만에 최고치,국제유가가 약 7년 만에 최고치로 치솟았다. 에너지난을 겪는 중국에서 겨울철 원유 수요가 늘 것이란 기대감이 퍼지고 있음에도 산유국들이 공급 확대에 미온적으로 대처해서다. 주요 원자재 가격도 역대 최고...
79,2021.10.07.,유가 급락에 정유주도 ‘와르르’…에쓰오일 4%대↓,"국제유가가 급락한 영향으로 정유주가 급락하고 있다. 7일 오전 9시14분 현재 에쓰오일(S-Oil)은 전일 대비 5000원(4.48%) 내린 10만6500원에, SK이노베이션은 7500원(2.94%) 빠진 24만8000원에 각각 거래되고 있다...."
80,2021.10.05.,"석탄 13년, 유가 7년만 최고…'에너지 대란' 中 이어 印 덮쳤다",국제유가도 치솟고 있다. 서부텍사스유(WTI)는 이날 배럴당 77.62달러로 전 거래일보다 2% 이상 올랐다. 연초와 비교하면 60.45% 오른 것으로 2014년 11월 이후 최고치다. 석유수출국기구(OPEC)와 러시아 등을 포함한 산유국...
81,2021.10.06.,한파·에너지난에… 겨울 앞두고 유가 100달러 가나,국제유가가 배럴당 100달러 이상으로 치솟을 수 있다는 전망이 나온다. 7일 한국석유공사에 따르면 5일(현지시간) 뉴욕상업거래소의 미국 서부텍사스산원유(WTI)는 전 거래일 대비 배럴당 1.31달러 오른 78.93달러를...
82,2021.10.03.,"한은 ""유가 10% 오르면 中산업생산 0.18%P 감소""",전세계 인플레 압박 우려감 국제유가가 오르면 중국 산업생산이 타격을 입으면서 세계적으로 인플레이션 압박이 심해질 수 있다는 분석이 나왔다. 한국은행은 3일 발표한 '국제 원자재 가격 상승이 중국 경제에 미치는...
